Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,17.875,17.3125,17.3125,17.4375,217000.0,14.122288703918457
2000-01-04,17.25,16.625,17.1875,16.75,92700.0,13.565495491027832
2000-01-05,17.125,16.5,16.6875,17.0625,237600.0,13.818585395812988
2000-01-06,17.125,17.0,17.0625,17.0625,238100.0,13.818585395812988
2000-01-07,17.5,16.8125,17.0625,17.5,368400.0,14.172904968261719
2000-01-10,18.4375,17.625,18.3125,18.25,241100.0,14.780316352844238
2000-01-11,18.1875,17.4375,18.125,17.625,196500.0,14.274145126342773
2000-01-12,17.5,16.625,17.0,16.75,135600.0,13.565495491027832
2000-01-13,16.4375,15.3125,16.0,16.4375,909000.0,13.312407493591309
2000-01-14,16.8125,16.25,16.625,16.3125,266300.0,13.211174011230469
2000-01-18,16.125,15.875,16.125,16.0,137200.0,12.958086967468262
2000-01-19,16.25,15.75,15.75,16.25,165200.0,13.160551071166992
2000-01-20,16.4375,15.75,16.375,15.75,301600.0,12.755619049072266
2000-01-21,15.875,15.5,15.875,15.5,285000.0,12.553145408630371
2000-01-24,15.75,14.9375,15.625,15.0625,268600.0,12.198822021484375
2000-01-25,15.125,14.5625,14.9375,14.75,80200.0,11.945737838745117
2000-01-26,15.5,14.75,14.8125,15.125,211200.0,12.249441146850586
2000-01-27,15.6875,15.125,15.25,15.5,170200.0,12.553145408630371
2000-01-28,16.125,15.375,15.875,15.375,283000.0,12.451910972595215
2000-01-31,15.5,14.75,15.25,14.875,131800.0,12.046968460083008
2000-02-01,15.1875,14.25,14.8125,14.625,237500.0,11.844496726989746
2000-02-02,15.125,14.4375,15.125,14.5625,389800.0,11.793880462646484
2000-02-03,14.75,14.3125,14.625,14.375,377500.0,11.6420259475708
2000-02-04,14.75,14.125,14.4375,14.125,298300.0,11.439560890197754
2000-02-07,16.4375,14.75,14.875,16.25,723000.0,13.160551071166992
2000-02-08,17.4375,16.375,16.75,16.4375,612000.0,13.312407493591309
2000-02-09,16.4375,15.375,16.4375,16.0,255300.0,12.958086967468262
2000-02-10,16.0,15.0,16.0,15.0625,263400.0,12.198822021484375
2000-02-11,15.375,14.4375,15.0625,15.125,398800.0,12.249441146850586
2000-02-14,15.75,15.4375,15.5,15.5,240100.0,12.553145408630371
2000-02-15,15.6875,15.5,15.625,15.5625,285500.0,12.603760719299316
